Project_ID,Latitude,Longitude,Land_Area,Crop,Budget_INR,Solar_Irradiance,Recommended_kWp,Capex_INR,Yearly_Savings_INR,Payback_Years
AV-ASSAM-0001,26.4435,91.4398,5.02,paddy,500000.0,4.3882,8.33,499800.0,70058.1,7.1
AV-ASSAM-0001,26.4435,91.4398,5.02,paddy,500000.0,4.3882,8.33,499800.0,70058.1,7.1
AV-ASSAM-0001,26.4435,91.4398,5.02,paddy,500000.0,4.3882,8.33,499800.0,70058.1,7.1
AV-ASSAM-0001,26.4435,91.4398,5.02,turmeric,500000.0,4.3882,8.33,499800.0,70058.1,7.1
AV-ASSAM-0001,Assam,APDCL,3.75,paddy,8.33,499800.0,37531.13,13.3
AV-ASSAM-0001,Assam,APDCL,paddy,8.33,499800.0,13.3
AV-ASSAM-0001,Assam,APDCL,paddy,8.33,499800.0,13.3
AV-ASSAM-0001,Assam,APDCL,paddy,8.33,499800.0,13.3
AV-ASSAM-0001,Assam,APDCL,paddy,8.33,499800.0,13.3
AV-ASSAM-0001,Assam,APDCL,paddy,8.33,499800.0,13.3
AV-ASSAM-0001,Assam,APDCL,paddy,8.33,499800.0,13.3
AV-ASSAM-0001,Assam,APDCL,paddy,8.33,499800.0,13.3
